cantNod,Res,Tiempo_ms,Tipo
272,7080,424.979,GrafoRandomDMediaHeurEmi
272,7972,758.717,GrafoRandomDMediaHeurNipo
272,7038,423.168,GrafoRandomDMediaHeurEmi
272,7951,727.751,GrafoRandomDMediaHeurNipo
272,7079,422.608,GrafoRandomDMediaHeurEmi
272,7993,715.974,GrafoRandomDMediaHeurNipo
272,7151,423.416,GrafoRandomDMediaHeurEmi
272,7970,743.774,GrafoRandomDMediaHeurNipo
272,7068,425.588,GrafoRandomDMediaHeurEmi
272,7996,747.092,GrafoRandomDMediaHeurNipo
272,7050,425.774,GrafoRandomDMediaHeurEmi
272,7972,748.409,GrafoRandomDMediaHeurNipo
272,7087,423.493,GrafoRandomDMediaHeurEmi
272,8025,728.06,GrafoRandomDMediaHeurNipo
272,7144,422.964,GrafoRandomDMediaHeurEmi
272,7967,711.624,GrafoRandomDMediaHeurNipo
272,7154,423.036,GrafoRandomDMediaHeurEmi
272,7932,727.469,GrafoRandomDMediaHeurNipo
272,7042,424.036,GrafoRandomDMediaHeurEmi
272,8067,747.016,GrafoRandomDMediaHeurNipo
272,7131,425.319,GrafoRandomDMediaHeurEmi
272,7998,750.373,GrafoRandomDMediaHeurNipo
272,7038,429.891,GrafoRandomDMediaHeurEmi
272,8070,717.158,GrafoRandomDMediaHeurNipo
272,7250,424.199,GrafoRandomDMediaHeurEmi
273,8082,753.584,GrafoRandomDMediaHeurNipo
273,7184,430.413,GrafoRandomDMediaHeurEmi
273,8095,764.717,GrafoRandomDMediaHeurNipo
273,7122,429.595,GrafoRandomDMediaHeurEmi
273,8026,766.673,GrafoRandomDMediaHeurNipo
273,7072,430.22,GrafoRandomDMediaHeurEmi
273,8088,757.736,GrafoRandomDMediaHeurNipo
273,7187,430.598,GrafoRandomDMediaHeurEmi
273,8086,747.894,GrafoRandomDMediaHeurNipo
273,7153,429.8,GrafoRandomDMediaHeurEmi
273,8014,734.201,GrafoRandomDMediaHeurNipo
273,7126,427.949,GrafoRandomDMediaHeurEmi
273,8001,715.086,GrafoRandomDMediaHeurNipo
273,7185,428.357,GrafoRandomDMediaHeurEmi
273,8143,739.591,GrafoRandomDMediaHeurNipo
273,7270,430.277,GrafoRandomDMediaHeurEmi
273,8039,733.211,GrafoRandomDMediaHeurNipo
273,7149,435.491,GrafoRandomDMediaHeurEmi
273,8068,747.153,GrafoRandomDMediaHeurNipo
273,7191,429.503,GrafoRandomDMediaHeurEmi
273,8031,750.968,GrafoRandomDMediaHeurNipo
273,7132,429.984,GrafoRandomDMediaHeurEmi
273,8118,767.603,GrafoRandomDMediaHeurNipo
273,7118,430.114,GrafoRandomDMediaHeurEmi
273,8080,725.646,GrafoRandomDMediaHeurNipo
273,7254,428.126,GrafoRandomDMediaHeurEmi
273,8004,727.046,GrafoRandomDMediaHeurNipo
273,7181,429.638,GrafoRandomDMediaHeurEmi
273,8098,766.697,GrafoRandomDMediaHeurNipo
273,7159,428.436,GrafoRandomDMediaHeurEmi
273,8111,759.746,GrafoRandomDMediaHeurNipo
273,7182,429.568,GrafoRandomDMediaHeurEmi
273,8123,733.965,GrafoRandomDMediaHeurNipo
273,7240,429.178,GrafoRandomDMediaHeurEmi
273,8110,733.744,GrafoRandomDMediaHeurNipo
273,7282,431.313,GrafoRandomDMediaHeurEmi
273,8125,753.57,GrafoRandomDMediaHeurNipo
273,7227,430.889,GrafoRandomDMediaHeurEmi
273,8008,736.431,GrafoRandomDMediaHeurNipo
273,7154,428.921,GrafoRandomDMediaHeurEmi
273,8095,730.203,GrafoRandomDMediaHeurNipo
273,7204,434.765,GrafoRandomDMediaHeurEmi
273,8050,751.574,GrafoRandomDMediaHeurNipo
273,7113,435.574,GrafoRandomDMediaHeurEmi
273,8023,733.716,GrafoRandomDMediaHeurNipo
273,7157,429.134,GrafoRandomDMediaHeurEmi
273,8018,750.282,GrafoRandomDMediaHeurNipo
273,7125,428.424,GrafoRandomDMediaHeurEmi
273,8016,760.664,GrafoRandomDMediaHeurNipo
273,7125,429.58,GrafoRandomDMediaHeurEmi
273,8087,788.402,GrafoRandomDMediaHeurNipo
273,7088,430.062,GrafoRandomDMediaHeurEmi
273,8121,752.026,GrafoRandomDMediaHeurNipo
273,7214,431.777,GrafoRandomDMediaHeurEmi
273,8035,764.359,GrafoRandomDMediaHeurNipo
273,7087,431.062,GrafoRandomDMediaHeurEmi
273,8144,722.601,GrafoRandomDMediaHeurNipo
273,7359,430.073,GrafoRandomDMediaHeurEmi
273,8065,736.006,GrafoRandomDMediaHeurNipo
273,7229,428.738,GrafoRandomDMediaHeurEmi
273,8036,731.661,GrafoRandomDMediaHeurNipo
273,7178,436.214,GrafoRandomDMediaHeurEmi
273,8137,755.19,GrafoRandomDMediaHeurNipo
273,7192,430.525,GrafoRandomDMediaHeurEmi
273,8051,750.411,GrafoRandomDMediaHeurNipo
273,7140,432.675,GrafoRandomDMediaHeurEmi
273,8015,760.953,GrafoRandomDMediaHeurNipo
273,7031,430.831,GrafoRandomDMediaHeurEmi
273,8029,736.299,GrafoRandomDMediaHeurNipo
273,7157,432.446,GrafoRandomDMediaHeurEmi
273,8088,766.147,GrafoRandomDMediaHeurNipo
273,7086,429.403,GrafoRandomDMediaHeurEmi
273,7915,713.175,GrafoRandomDMediaHeurNipo
273,7083,427.586,GrafoRandomDMediaHeurEmi
273,8084,731.547,GrafoRandomDMediaHeurNipo
273,7227,430.421,GrafoRandomDMediaHeurEmi
273,8033,744.973,GrafoRandomDMediaHeurNipo
273,7132,428.057,GrafoRandomDMediaHeurEmi
273,8100,746.889,GrafoRandomDMediaHeurNipo
273,7200,430.348,GrafoRandomDMediaHeurEmi
274,8114,750.455,GrafoRandomDMediaHeurNipo
274,7190,434.308,GrafoRandomDMediaHeurEmi
274,8054,748.515,GrafoRandomDMediaHeurNipo
274,7142,431.576,GrafoRandomDMediaHeurEmi
274,8059,748.687,GrafoRandomDMediaHeurNipo
274,7153,435.862,GrafoRandomDMediaHeurEmi
274,8040,738.912,GrafoRandomDMediaHeurNipo
274,7210,433.21,GrafoRandomDMediaHeurEmi
274,8097,740.038,GrafoRandomDMediaHeurNipo
274,7259,432.701,GrafoRandomDMediaHeurEmi
274,8076,747.782,GrafoRandomDMediaHeurNipo
274,7215,434.79,GrafoRandomDMediaHeurEmi
274,8108,752.904,GrafoRandomDMediaHeurNipo
274,7208,433.143,GrafoRandomDMediaHeurEmi
274,8120,751.318,GrafoRandomDMediaHeurNipo
274,7217,432.99,GrafoRandomDMediaHeurEmi
274,8089,750.067,GrafoRandomDMediaHeurNipo
274,7208,434.024,GrafoRandomDMediaHeurEmi
274,8144,755.509,GrafoRandomDMediaHeurNipo
274,7277,434.544,GrafoRandomDMediaHeurEmi
274,8150,770.051,GrafoRandomDMediaHeurNipo
274,7205,434.544,GrafoRandomDMediaHeurEmi
274,8196,784.214,GrafoRandomDMediaHeurNipo
274,7220,436.031,GrafoRandomDMediaHeurEmi
274,8182,771.031,GrafoRandomDMediaHeurNipo
274,7223,439.167,GrafoRandomDMediaHeurEmi
274,8171,775.088,GrafoRandomDMediaHeurNipo
274,7236,435.533,GrafoRandomDMediaHeurEmi
274,8071,757.343,GrafoRandomDMediaHeurNipo
274,7198,435.697,GrafoRandomDMediaHeurEmi
274,8150,759.31,GrafoRandomDMediaHeurNipo
274,7259,433.341,GrafoRandomDMediaHeurEmi
274,8113,737.155,GrafoRandomDMediaHeurNipo
274,7306,435.113,GrafoRandomDMediaHeurEmi
274,8085,736.633,GrafoRandomDMediaHeurNipo
274,7247,434.232,GrafoRandomDMediaHeurEmi
274,8004,749.065,GrafoRandomDMediaHeurNipo
274,7102,433.572,GrafoRandomDMediaHeurEmi
274,8096,769.282,GrafoRandomDMediaHeurNipo
274,7174,433.647,GrafoRandomDMediaHeurEmi
274,8144,759.571,GrafoRandomDMediaHeurNipo
274,7264,435.082,GrafoRandomDMediaHeurEmi
274,8096,733.756,GrafoRandomDMediaHeurNipo
274,7262,440.834,GrafoRandomDMediaHeurEmi
274,8140,771.165,GrafoRandomDMediaHeurNipo
274,7202,433.894,GrafoRandomDMediaHeurEmi
274,8122,774.962,GrafoRandomDMediaHeurNipo
274,7132,433.823,GrafoRandomDMediaHeurEmi
274,8157,775.101,GrafoRandomDMediaHeurNipo
274,7186,435.878,GrafoRandomDMediaHeurEmi
274,8129,766.545,GrafoRandomDMediaHeurNipo
274,7227,435.244,GrafoRandomDMediaHeurEmi
274,8080,767.386,GrafoRandomDMediaHeurNipo
274,7132,435.211,GrafoRandomDMediaHeurEmi
274,8117,766.427,GrafoRandomDMediaHeurNipo
274,7160,434.414,GrafoRandomDMediaHeurEmi
274,8039,752.938,GrafoRandomDMediaHeurNipo
274,7112,433.872,GrafoRandomDMediaHeurEmi
274,8100,752.234,GrafoRandomDMediaHeurNipo
274,7219,434.715,GrafoRandomDMediaHeurEmi
274,8035,721.923,GrafoRandomDMediaHeurNipo
274,7235,438.807,GrafoRandomDMediaHeurEmi
274,8061,751.935,GrafoRandomDMediaHeurNipo
274,7153,431.823,GrafoRandomDMediaHeurEmi
274,8052,756.516,GrafoRandomDMediaHeurNipo
274,7178,435.196,GrafoRandomDMediaHeurEmi
274,8151,769.659,GrafoRandomDMediaHeurNipo
274,7191,435.076,GrafoRandomDMediaHeurEmi
274,8080,756.328,GrafoRandomDMediaHeurNipo
274,7155,433.907,GrafoRandomDMediaHeurEmi
274,8119,752.563,GrafoRandomDMediaHeurNipo
274,7242,435.152,GrafoRandomDMediaHeurEmi
274,8154,766.381,GrafoRandomDMediaHeurNipo
274,7215,434.824,GrafoRandomDMediaHeurEmi
274,8153,764.93,GrafoRandomDMediaHeurNipo
274,7227,434.413,GrafoRandomDMediaHeurEmi
274,8093,755.138,GrafoRandomDMediaHeurNipo
274,7196,434.787,GrafoRandomDMediaHeurEmi
274,8170,775.803,GrafoRandomDMediaHeurNipo
274,7264,446.638,GrafoRandomDMediaHeurEmi
275,8238,773.948,GrafoRandomDMediaHeurNipo
275,7323,443.421,GrafoRandomDMediaHeurEmi
275,8087,675.47,GrafoRandomDMediaHeurNipo
275,7259,397.303,GrafoRandomDMediaHeurEmi
275,8213,744.679,GrafoRandomDMediaHeurNipo
275,7437,437.679,GrafoRandomDMediaHeurEmi
275,8159,760.22,GrafoRandomDMediaHeurNipo
275,7298,437.041,GrafoRandomDMediaHeurEmi
275,8186,774.908,GrafoRandomDMediaHeurNipo
275,7215,438.604,GrafoRandomDMediaHeurEmi
275,8210,772.666,GrafoRandomDMediaHeurNipo
275,7303,443.153,GrafoRandomDMediaHeurEmi
275,8164,771.349,GrafoRandomDMediaHeurNipo
275,7237,437.419,GrafoRandomDMediaHeurEmi
275,8119,753.973,GrafoRandomDMediaHeurNipo
275,7252,438.484,GrafoRandomDMediaHeurEmi
275,8167,776.957,GrafoRandomDMediaHeurNipo
275,7246,447.485,GrafoRandomDMediaHeurEmi
275,8094,756.278,GrafoRandomDMediaHeurNipo
275,7190,436.778,GrafoRandomDMediaHeurEmi
275,8190,758.944,GrafoRandomDMediaHeurNipo
275,7310,439.752,GrafoRandomDMediaHeurEmi
275,8132,756.441,GrafoRandomDMediaHeurNipo
275,7261,436.621,GrafoRandomDMediaHeurEmi
275,8225,779.947,GrafoRandomDMediaHeurNipo
275,7298,442.59,GrafoRandomDMediaHeurEmi
275,8195,761.485,GrafoRandomDMediaHeurNipo
275,7312,441.974,GrafoRandomDMediaHeurEmi
275,8155,757.876,GrafoRandomDMediaHeurNipo
275,7267,438.714,GrafoRandomDMediaHeurEmi
275,8087,769.796,GrafoRandomDMediaHeurNipo
275,7172,438.947,GrafoRandomDMediaHeurEmi
275,8236,776.2,GrafoRandomDMediaHeurNipo
275,7288,451.381,GrafoRandomDMediaHeurEmi
275,8174,759.872,GrafoRandomDMediaHeurNipo
275,7295,439.82,GrafoRandomDMediaHeurEmi
275,8128,766.148,GrafoRandomDMediaHeurNipo
275,7234,437.098,GrafoRandomDMediaHeurEmi
275,8166,729.476,GrafoRandomDMediaHeurNipo
275,7260,388.613,GrafoRandomDMediaHeurEmi
275,8218,782.991,GrafoRandomDMediaHeurNipo
275,7282,439.248,GrafoRandomDMediaHeurEmi
275,8129,763.137,GrafoRandomDMediaHeurNipo
275,7261,437.393,GrafoRandomDMediaHeurEmi
275,8239,775.227,GrafoRandomDMediaHeurNipo
275,7302,440.654,GrafoRandomDMediaHeurEmi
275,8184,777.03,GrafoRandomDMediaHeurNipo
275,7277,439.871,GrafoRandomDMediaHeurEmi
275,8115,754.377,GrafoRandomDMediaHeurNipo
275,7240,437.347,GrafoRandomDMediaHeurEmi
275,8163,768.761,GrafoRandomDMediaHeurNipo
275,7308,437.494,GrafoRandomDMediaHeurEmi
275,8158,753.436,GrafoRandomDMediaHeurNipo
275,7272,448.817,GrafoRandomDMediaHeurEmi
275,8171,749.83,GrafoRandomDMediaHeurNipo
275,7319,441.067,GrafoRandomDMediaHeurEmi
275,8203,773.384,GrafoRandomDMediaHeurNipo
275,7276,438.079,GrafoRandomDMediaHeurEmi
275,8200,746.333,GrafoRandomDMediaHeurNipo
275,7329,439.304,GrafoRandomDMediaHeurEmi
275,8238,774.058,GrafoRandomDMediaHeurNipo
275,7332,442.743,GrafoRandomDMediaHeurEmi
275,8197,791.58,GrafoRandomDMediaHeurNipo
275,7217,440.206,GrafoRandomDMediaHeurEmi
275,8147,772.411,GrafoRandomDMediaHeurNipo
275,7220,439.327,GrafoRandomDMediaHeurEmi
275,8203,771.961,GrafoRandomDMediaHeurNipo
275,7246,443.002,GrafoRandomDMediaHeurEmi
275,8222,778.874,GrafoRandomDMediaHeurNipo
275,7288,439.723,GrafoRandomDMediaHeurEmi
275,8265,765.556,GrafoRandomDMediaHeurNipo
275,7358,438.777,GrafoRandomDMediaHeurEmi
275,8143,768.414,GrafoRandomDMediaHeurNipo
275,7181,437.323,GrafoRandomDMediaHeurEmi
275,8201,757.733,GrafoRandomDMediaHeurNipo
275,7307,439.788,GrafoRandomDMediaHeurEmi
275,8149,756.626,GrafoRandomDMediaHeurNipo
275,7248,438.814,GrafoRandomDMediaHeurEmi
275,8159,739.232,GrafoRandomDMediaHeurNipo
275,7328,437.743,GrafoRandomDMediaHeurEmi
276,8260,783.625,GrafoRandomDMediaHeurNipo
276,7343,444.969,GrafoRandomDMediaHeurEmi
276,8178,757.454,GrafoRandomDMediaHeurNipo
276,7325,448.352,GrafoRandomDMediaHeurEmi
276,8215,774.078,GrafoRandomDMediaHeurNipo
276,7284,450.169,GrafoRandomDMediaHeurEmi
276,8218,782.289,GrafoRandomDMediaHeurNipo
276,7305,443.949,GrafoRandomDMediaHeurEmi
276,8224,799.829,GrafoRandomDMediaHeurNipo
276,7245,443.907,GrafoRandomDMediaHeurEmi
276,8190,764.392,GrafoRandomDMediaHeurNipo
276,7329,443.287,GrafoRandomDMediaHeurEmi
276,8266,794.156,GrafoRandomDMediaHeurNipo
276,7302,444.021,GrafoRandomDMediaHeurEmi
276,8213,755.821,GrafoRandomDMediaHeurNipo
276,7316,442.614,GrafoRandomDMediaHeurEmi
276,8274,789.786,GrafoRandomDMediaHeurNipo
276,7327,445.136,GrafoRandomDMediaHeurEmi
276,8309,798.303,GrafoRandomDMediaHeurNipo
276,7324,450.636,GrafoRandomDMediaHeurEmi
276,8202,776.893,GrafoRandomDMediaHeurNipo
276,7289,443.253,GrafoRandomDMediaHeurEmi
276,8177,766.969,GrafoRandomDMediaHeurNipo
276,7313,443.159,GrafoRandomDMediaHeurEmi
276,8197,783.741,GrafoRandomDMediaHeurNipo
276,7254,443.297,GrafoRandomDMediaHeurEmi
276,8178,778.515,GrafoRandomDMediaHeurNipo
276,7227,442.309,GrafoRandomDMediaHeurEmi
276,8270,780.415,GrafoRandomDMediaHeurNipo
276,7342,444.108,GrafoRandomDMediaHeurEmi
276,8263,794.644,GrafoRandomDMediaHeurNipo
276,7287,444.588,GrafoRandomDMediaHeurEmi
276,8182,779.708,GrafoRandomDMediaHeurNipo
276,7254,442.871,GrafoRandomDMediaHeurEmi
276,8278,796.483,GrafoRandomDMediaHeurNipo
276,7267,443.035,GrafoRandomDMediaHeurEmi
276,8127,745.44,GrafoRandomDMediaHeurNipo
276,7336,441.032,GrafoRandomDMediaHeurEmi
276,8228,785.034,GrafoRandomDMediaHeurNipo
276,7320,444.495,GrafoRandomDMediaHeurEmi
276,8262,784.986,GrafoRandomDMediaHeurNipo
276,7332,443.963,GrafoRandomDMediaHeurEmi
276,8232,760.251,GrafoRandomDMediaHeurNipo
276,7386,444.644,GrafoRandomDMediaHeurEmi
276,8241,761.39,GrafoRandomDMediaHeurNipo
276,7387,441.864,GrafoRandomDMediaHeurEmi
276,8204,779.582,GrafoRandomDMediaHeurNipo
276,7255,446.023,GrafoRandomDMediaHeurEmi
276,8264,795.764,GrafoRandomDMediaHeurNipo
276,7318,447.671,GrafoRandomDMediaHeurEmi
276,8241,795.475,GrafoRandomDMediaHeurNipo
276,7243,442.709,GrafoRandomDMediaHeurEmi
276,8297,780.034,GrafoRandomDMediaHeurNipo
276,7380,445.417,GrafoRandomDMediaHeurEmi
276,8245,790.8,GrafoRandomDMediaHeurNipo
276,7324,444.431,GrafoRandomDMediaHeurEmi
276,8233,793.236,GrafoRandomDMediaHeurNipo
276,7217,441.22,GrafoRandomDMediaHeurEmi
276,8250,667.88,GrafoRandomDMediaHeurNipo
276,7397,396.755,GrafoRandomDMediaHeurEmi
276,8220,778.247,GrafoRandomDMediaHeurNipo
276,7292,443.416,GrafoRandomDMediaHeurEmi
276,8200,761.224,GrafoRandomDMediaHeurNipo
276,7304,444.381,GrafoRandomDMediaHeurEmi
276,8216,761.843,GrafoRandomDMediaHeurNipo
276,7370,447.562,GrafoRandomDMediaHeurEmi
276,8217,760.341,GrafoRandomDMediaHeurNipo
276,7355,442.982,GrafoRandomDMediaHeurEmi
276,8203,761.992,GrafoRandomDMediaHeurNipo
276,7325,440.894,GrafoRandomDMediaHeurEmi
276,8281,793.847,GrafoRandomDMediaHeurNipo
276,7334,445.86,GrafoRandomDMediaHeurEmi
276,8164,742.634,GrafoRandomDMediaHeurNipo
276,7312,441.445,GrafoRandomDMediaHeurEmi
276,8227,795.579,GrafoRandomDMediaHeurNipo
276,7239,445.595,GrafoRandomDMediaHeurEmi
276,8263,781.284,GrafoRandomDMediaHeurNipo
276,7362,445.305,GrafoRandomDMediaHeurEmi
276,8145,758.768,GrafoRandomDMediaHeurNipo
276,7297,444.353,GrafoRandomDMediaHeurEmi
277,8293,790.707,GrafoRandomDMediaHeurNipo
277,7412,449.61,GrafoRandomDMediaHeurEmi
277,8292,806.978,GrafoRandomDMediaHeurNipo
277,7329,445.225,GrafoRandomDMediaHeurEmi
277,8348,787.448,GrafoRandomDMediaHeurNipo
277,7438,449.323,GrafoRandomDMediaHeurEmi
277,8249,783.115,GrafoRandomDMediaHeurNipo
277,7370,448.542,GrafoRandomDMediaHeurEmi
277,8335,790.144,GrafoRandomDMediaHeurNipo
277,7463,450.054,GrafoRandomDMediaHeurEmi
277,8263,786.756,GrafoRandomDMediaHeurNipo
277,7372,451.593,GrafoRandomDMediaHeurEmi
277,8328,800.529,GrafoRandomDMediaHeurNipo
277,7405,460.059,GrafoRandomDMediaHeurEmi
277,8288,789.207,GrafoRandomDMediaHeurNipo
277,7367,447.223,GrafoRandomDMediaHeurEmi
277,8267,787.462,GrafoRandomDMediaHeurNipo
277,7389,447.547,GrafoRandomDMediaHeurEmi
277,8212,776.386,GrafoRandomDMediaHeurNipo
277,7322,449.742,GrafoRandomDMediaHeurEmi
277,8326,798.755,GrafoRandomDMediaHeurNipo
277,7322,447.738,GrafoRandomDMediaHeurEmi
277,8284,780.346,GrafoRandomDMediaHeurNipo
277,7353,446.937,GrafoRandomDMediaHeurEmi
277,8302,770.506,GrafoRandomDMediaHeurNipo
277,7478,448.526,GrafoRandomDMediaHeurEmi
277,8258,768.772,GrafoRandomDMediaHeurNipo
277,7377,450.547,GrafoRandomDMediaHeurEmi
277,8322,812.664,GrafoRandomDMediaHeurNipo
277,7293,447.817,GrafoRandomDMediaHeurEmi
277,8266,785.371,GrafoRandomDMediaHeurNipo
277,7362,447.628,GrafoRandomDMediaHeurEmi
277,8265,802.742,GrafoRandomDMediaHeurNipo
277,7308,446.88,GrafoRandomDMediaHeurEmi
277,8280,797.422,GrafoRandomDMediaHeurNipo
277,7308,448.207,GrafoRandomDMediaHeurEmi
277,8353,802.4,GrafoRandomDMediaHeurNipo
277,7377,448.504,GrafoRandomDMediaHeurEmi
277,8369,829.907,GrafoRandomDMediaHeurNipo
277,7295,455.643,GrafoRandomDMediaHeurEmi
277,8174,763.412,GrafoRandomDMediaHeurNipo
277,7311,446.432,GrafoRandomDMediaHeurEmi
277,8282,772.911,GrafoRandomDMediaHeurNipo
277,7421,448.587,GrafoRandomDMediaHeurEmi
277,8311,790.153,GrafoRandomDMediaHeurNipo
277,7399,447.433,GrafoRandomDMediaHeurEmi
277,8300,797.982,GrafoRandomDMediaHeurNipo
277,7352,449.406,GrafoRandomDMediaHeurEmi
277,8247,764.764,GrafoRandomDMediaHeurNipo
277,7414,447.562,GrafoRandomDMediaHeurEmi
277,8278,786.691,GrafoRandomDMediaHeurNipo
277,7400,458.626,GrafoRandomDMediaHeurEmi
277,8302,790.708,GrafoRandomDMediaHeurNipo
277,7401,449.744,GrafoRandomDMediaHeurEmi
277,8304,812.115,GrafoRandomDMediaHeurNipo
277,7349,448.69,GrafoRandomDMediaHeurEmi
277,8263,798.711,GrafoRandomDMediaHeurNipo
277,7311,449.249,GrafoRandomDMediaHeurEmi
277,8308,769.787,GrafoRandomDMediaHeurNipo
277,7492,447.659,GrafoRandomDMediaHeurEmi
277,8258,781.799,GrafoRandomDMediaHeurNipo
277,7339,446.613,GrafoRandomDMediaHeurEmi
277,8366,771.112,GrafoRandomDMediaHeurNipo
277,7518,447.392,GrafoRandomDMediaHeurEmi
277,8314,782.269,GrafoRandomDMediaHeurNipo
277,7365,453.191,GrafoRandomDMediaHeurEmi
277,8275,762.866,GrafoRandomDMediaHeurNipo
277,7413,446.549,GrafoRandomDMediaHeurEmi
277,8311,802.213,GrafoRandomDMediaHeurNipo
277,7342,449.873,GrafoRandomDMediaHeurEmi
277,8299,801.937,GrafoRandomDMediaHeurNipo
277,7356,453.994,GrafoRandomDMediaHeurEmi
277,8339,797.124,GrafoRandomDMediaHeurNipo
277,7356,448.024,GrafoRandomDMediaHeurEmi
277,8240,788.768,GrafoRandomDMediaHeurNipo
277,7369,454.993,GrafoRandomDMediaHeurEmi
277,8325,802.403,GrafoRandomDMediaHeurNipo
277,7349,457.547,GrafoRandomDMediaHeurEmi
277,8335,783.225,GrafoRandomDMediaHeurNipo
277,7455,457.346,GrafoRandomDMediaHeurEmi
278,8387,812.014,GrafoRandomDMediaHeurNipo
278,7415,453.499,GrafoRandomDMediaHeurEmi
278,8366,813.952,GrafoRandomDMediaHeurNipo
278,7419,454.98,GrafoRandomDMediaHeurEmi
278,8341,799.697,GrafoRandomDMediaHeurNipo
278,7407,452.688,GrafoRandomDMediaHeurEmi
278,8387,791.941,GrafoRandomDMediaHeurNipo
278,7500,453.366,GrafoRandomDMediaHeurEmi
278,8437,813.962,GrafoRandomDMediaHeurNipo
278,7501,457.834,GrafoRandomDMediaHeurEmi
278,8396,817.455,GrafoRandomDMediaHeurNipo
278,7415,460.477,GrafoRandomDMediaHeurEmi
278,8341,805.879,GrafoRandomDMediaHeurNipo
278,7386,451.935,GrafoRandomDMediaHeurEmi
278,8283,778.201,GrafoRandomDMediaHeurNipo
278,7435,453.256,GrafoRandomDMediaHeurEmi
278,8390,802.657,GrafoRandomDMediaHeurNipo
278,7467,453.901,GrafoRandomDMediaHeurEmi
278,8365,799.689,GrafoRandomDMediaHeurNipo
278,7433,452.194,GrafoRandomDMediaHeurEmi
278,8334,786.294,GrafoRandomDMediaHeurNipo
278,7423,452.438,GrafoRandomDMediaHeurEmi
278,8378,803.497,GrafoRandomDMediaHeurNipo
278,7434,454.426,GrafoRandomDMediaHeurEmi
278,8390,810.698,GrafoRandomDMediaHeurNipo
278,7482,455.578,GrafoRandomDMediaHeurEmi
278,8395,853.987,GrafoRandomDMediaHeurNipo
278,7310,457.681,GrafoRandomDMediaHeurEmi
278,8400,819.809,GrafoRandomDMediaHeurNipo
278,7401,452.667,GrafoRandomDMediaHeurEmi
278,8374,822.22,GrafoRandomDMediaHeurNipo
278,7352,454.343,GrafoRandomDMediaHeurEmi
278,8348,803.88,GrafoRandomDMediaHeurNipo
278,7405,453.14,GrafoRandomDMediaHeurEmi
278,8248,790.792,GrafoRandomDMediaHeurNipo
278,7410,451.176,GrafoRandomDMediaHeurEmi
278,8383,801.871,GrafoRandomDMediaHeurNipo
278,7512,455.048,GrafoRandomDMediaHeurEmi
278,8319,786.639,GrafoRandomDMediaHeurNipo
278,7432,453.598,GrafoRandomDMediaHeurEmi
278,8317,789.601,GrafoRandomDMediaHeurNipo
278,7439,452.539,GrafoRandomDMediaHeurEmi
278,8350,803.097,GrafoRandomDMediaHeurNipo
278,7408,453.055,GrafoRandomDMediaHeurEmi
278,8327,790.286,GrafoRandomDMediaHeurNipo
278,7435,454.072,GrafoRandomDMediaHeurEmi
278,8335,813.295,GrafoRandomDMediaHeurNipo
278,7372,452.615,GrafoRandomDMediaHeurEmi
278,8387,803.06,GrafoRandomDMediaHeurNipo
278,7454,453.806,GrafoRandomDMediaHeurEmi
278,8295,777.261,GrafoRandomDMediaHeurNipo
278,7444,454.251,GrafoRandomDMediaHeurEmi
278,8366,785.999,GrafoRandomDMediaHeurNipo
278,7496,453.108,GrafoRandomDMediaHeurEmi
278,8400,823.114,GrafoRandomDMediaHeurNipo
278,7398,453.604,GrafoRandomDMediaHeurEmi
278,8345,799.936,GrafoRandomDMediaHeurNipo
278,7388,459.446,GrafoRandomDMediaHeurEmi
278,8401,787.066,GrafoRandomDMediaHeurNipo
278,7497,453.056,GrafoRandomDMediaHeurEmi
278,8321,792.823,GrafoRandomDMediaHeurNipo
278,7433,453.797,GrafoRandomDMediaHeurEmi
278,8257,803.999,GrafoRandomDMediaHeurNipo
278,7328,454.235,GrafoRandomDMediaHeurEmi
278,8282,782.932,GrafoRandomDMediaHeurNipo
278,7401,450.28,GrafoRandomDMediaHeurEmi
278,8403,817.363,GrafoRandomDMediaHeurNipo
278,7410,456.765,GrafoRandomDMediaHeurEmi
278,8326,791.17,GrafoRandomDMediaHeurNipo
278,7438,455.089,GrafoRandomDMediaHeurEmi
278,8290,802.665,GrafoRandomDMediaHeurNipo
278,7395,452.499,GrafoRandomDMediaHeurEmi
278,8332,811.043,GrafoRandomDMediaHeurNipo
278,7401,453.584,GrafoRandomDMediaHeurEmi
278,8332,783.822,GrafoRandomDMediaHeurNipo
278,7430,458.57,GrafoRandomDMediaHeurEmi
278,8346,805.693,GrafoRandomDMediaHeurNipo
278,7416,452.944,GrafoRandomDMediaHeurEmi
278,8380,825.3,GrafoRandomDMediaHeurNipo
278,7378,459.038,GrafoRandomDMediaHeurEmi
279,8443,811.269,GrafoRandomDMediaHeurNipo
279,7503,465.637,GrafoRandomDMediaHeurEmi
279,8411,807.211,GrafoRandomDMediaHeurNipo
279,7483,457.55,GrafoRandomDMediaHeurEmi
279,8372,809.121,GrafoRandomDMediaHeurNipo
279,7434,457.787,GrafoRandomDMediaHeurEmi
279,8418,833.376,GrafoRandomDMediaHeurNipo
279,7425,458.971,GrafoRandomDMediaHeurEmi
279,8368,789.994,GrafoRandomDMediaHeurNipo
279,7490,456.669,GrafoRandomDMediaHeurEmi
279,8469,824.818,GrafoRandomDMediaHeurNipo
279,7476,466.688,GrafoRandomDMediaHeurEmi
