cantNod,Res,Tiempo,Tipo, Iteraciones
5,4,0.045215,HeurEmi
5,6,0.167816,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.285685,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.046866,HeurEmi
5,6,0.105697,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.283727,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.011079,HeurEmi
5,5,0.024058,BLinealHeurEmi
5,0.2,0,DiferenciaHeurEmiConLineal
5,5,0.062836,BCuadraticaHeurEmi
5,0.2,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.013699,HeurEmi
5,6,0.030087,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.079903,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.01106,HeurEmi
5,6,0.024414,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.06332,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.011078,HeurEmi
5,6,0.024426,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.063609,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.010532,HeurEmi
5,6,0.023912,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.061712,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.010768,HeurEmi
5,6,0.024858,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.064146,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.010728,HeurEmi
5,6,0.024152,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.062765,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.010604,HeurEmi
5,6,0.023914,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.073468,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.010085,HeurEmi
5,6,0.022741,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.058898,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.010077,HeurEmi
5,6,0.023155,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.060358,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.009985,HeurEmi
5,5,0.021945,BLinealHeurEmi
5,0.2,0,DiferenciaHeurEmiConLineal
5,5,0.057384,BCuadraticaHeurEmi
5,0.2,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.01049,HeurEmi
5,6,0.02289,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.05975,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.010063,HeurEmi
5,6,0.022986,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.060026,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.009941,HeurEmi
5,6,0.022554,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.058865,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.009993,HeurEmi
5,6,0.022869,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.05958,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.010305,HeurEmi
5,6,0.02327,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.060651,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.01019,HeurEmi
5,6,0.022926,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.060112,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.009968,HeurEmi
5,6,0.022767,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.058888,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.009779,HeurEmi
5,6,0.022327,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.058879,BCuadraticaHeurEmi
5,0.4,0,DiferenciaHeurEmiConCuadratica
5,0,0,DiferenciasLocales
5,4,0.009849,HeurEmi
5,6,0.022516,BLinealHeurEmi
5,0.4,0,DiferenciaHeurEmiConLineal
5,6,0.058815,BCuadraticaHeurEmi
