cantNod,Tiempo_ms,Tipo
9,0.667154,Completo
9,0.646976,Completo
9,0.680226,Completo
9,0.647262,Completo
9,0.64702,Completo
9,0.647484,Completo
9,0.648796,Completo
9,0.649342,Completo
9,0.668444,Completo
9,0.646796,Completo
9,0.64847,Completo
9,0.648927,Completo
9,0.648667,Completo
9,0.647849,Completo
9,0.648755,Completo
9,0.662753,Completo
9,0.668657,Completo
9,0.684963,Completo
9,0.647023,Completo
9,0.648445,Completo
9,0.661468,Completo
9,0.657151,Completo
9,0.647171,Completo
9,0.64958,Completo
9,0.64767,Completo
9,0.648661,Completo
9,0.648026,Completo
9,0.682071,Completo
9,0.647314,Completo
9,0.647204,Completo
9,0.646166,Completo
10,1.47123,Completo
10,1.41721,Completo
10,1.42109,Completo
10,1.45368,Completo
10,1.41302,Completo
10,1.45624,Completo
10,1.61713,Completo
10,1.57645,Completo
10,1.41285,Completo
10,1.43829,Completo
10,1.41387,Completo
10,1.44264,Completo
10,1.41561,Completo
10,1.41519,Completo
10,1.44109,Completo
10,1.43624,Completo
10,1.43543,Completo
10,1.4377,Completo
10,1.4192,Completo
10,1.41522,Completo
10,1.44408,Completo
10,1.41492,Completo
10,1.4388,Completo
10,1.41402,Completo
10,1.41722,Completo
10,1.43575,Completo
10,1.41878,Completo
10,1.41598,Completo
10,1.42072,Completo
10,1.41726,Completo
10,1.4189,Completo
10,1.42052,Completo
10,1.41883,Completo
10,1.41877,Completo
10,1.41894,Completo
10,1.527,Completo
10,1.63243,Completo
10,1.47851,Completo
10,1.43235,Completo
10,1.43752,Completo
11,3.12563,Completo
11,3.11161,Completo
11,3.10963,Completo
11,3.26317,Completo
11,3.17256,Completo
11,3.10728,Completo
11,3.1292,Completo
11,3.1306,Completo
11,3.3208,Completo
11,3.13507,Completo
11,3.1708,Completo
11,3.13479,Completo
11,3.13184,Completo
11,3.13263,Completo
11,3.13363,Completo
11,3.12674,Completo
11,3.12754,Completo
11,3.10942,Completo
11,3.11079,Completo
11,3.10619,Completo
11,3.10402,Completo
11,3.10748,Completo
11,3.10824,Completo
11,3.10818,Completo
11,3.10684,Completo
11,3.10652,Completo
11,3.10659,Completo
11,3.10149,Completo
11,3.10473,Completo
11,3.12807,Completo
11,3.10715,Completo
11,3.13046,Completo
11,3.11101,Completo
11,3.10653,Completo
11,3.11646,Completo
11,3.11086,Completo
11,3.10926,Completo
11,3.10356,Completo
11,3.10569,Completo
11,3.10494,Completo
12,6.84455,Completo
12,7.00221,Completo
12,6.84036,Completo
12,6.97416,Completo
12,6.9876,Completo
12,6.86497,Completo
12,6.87971,Completo
12,6.83612,Completo
12,6.81727,Completo
12,6.81102,Completo
12,6.82045,Completo
12,6.82816,Completo
12,6.81834,Completo
12,6.82595,Completo
12,6.81739,Completo
12,6.82452,Completo
12,6.81675,Completo
12,6.81838,Completo
12,6.82278,Completo
12,6.81497,Completo
12,6.81707,Completo
12,6.8233,Completo
12,6.82171,Completo
12,6.82818,Completo
12,6.82721,Completo
12,6.82546,Completo
12,6.81889,Completo
12,6.83016,Completo
12,6.82928,Completo
12,6.84357,Completo
12,6.81979,Completo
12,6.8243,Completo
12,6.82481,Completo
12,6.82257,Completo
12,6.82195,Completo
12,6.82056,Completo
12,6.82362,Completo
12,6.82551,Completo
12,6.82962,Completo
12,6.82728,Completo
13,15.1962,Completo
13,15.2927,Completo
13,15.1929,Completo
13,15.0952,Completo
13,15.0235,Completo
13,15.0419,Completo
13,15.2976,Completo
13,15.0838,Completo
13,15.0228,Completo
13,15.0231,Completo
13,15.0119,Completo
13,15.0429,Completo
13,15.0597,Completo
13,15.0322,Completo
13,15.0448,Completo
13,15.0897,Completo
13,15.0382,Completo
13,15.0458,Completo
13,15.0383,Completo
13,15.0627,Completo
13,15.0514,Completo
13,15.0609,Completo
13,15.0393,Completo
13,15.0442,Completo
13,15.045,Completo
13,15.0399,Completo
13,15.0477,Completo
13,15.0375,Completo
13,15.068,Completo
13,15.0489,Completo
13,15.0411,Completo
13,15.0403,Completo
13,15.0334,Completo
13,15.0263,Completo
13,15.0471,Completo
13,15.0361,Completo
13,15.0298,Completo
13,15.0279,Completo
13,15.0037,Completo
13,15.0328,Completo
14,33.2922,Completo
14,32.9157,Completo
14,32.8291,Completo
14,33.0086,Completo
14,32.8231,Completo
14,32.8232,Completo
14,32.811,Completo
14,32.8195,Completo
14,32.8228,Completo
14,32.8383,Completo
14,32.8187,Completo
14,32.8274,Completo
14,32.8186,Completo
14,32.817,Completo
14,32.8237,Completo
14,32.8937,Completo
14,32.8193,Completo
14,32.8104,Completo
14,32.8281,Completo
14,32.8188,Completo
14,32.8123,Completo
14,33.0632,Completo
14,32.8182,Completo
14,32.8307,Completo
14,32.8077,Completo
14,32.8144,Completo
14,32.8229,Completo
14,32.807,Completo
14,32.83,Completo
14,32.8218,Completo
14,32.8295,Completo
14,32.8196,Completo
14,32.808,Completo
14,32.8351,Completo
14,32.8309,Completo
14,32.823,Completo
14,32.8325,Completo
14,32.8336,Completo
14,32.7987,Completo
14,32.9928,Completo
15,72.7224,Completo
15,71.9852,Completo
15,71.9714,Completo
15,71.9642,Completo
15,71.9371,Completo
15,71.9965,Completo
15,72.0272,Completo
15,72.0599,Completo
15,72.1985,Completo
15,72.1262,Completo
15,71.9693,Completo
15,72.2996,Completo
15,72.0293,Completo
15,72.4887,Completo
15,71.9909,Completo
15,72.5006,Completo
15,72.2449,Completo
15,72.5042,Completo
15,71.9292,Completo
15,72.2953,Completo
15,72.0492,Completo
15,72.1829,Completo
15,72.0405,Completo
15,72.0207,Completo
15,72.1957,Completo
15,72.0065,Completo
15,72.0302,Completo
15,71.9985,Completo
15,72.0303,Completo
15,71.9784,Completo
15,72.0424,Completo
15,72.0483,Completo
15,72.0548,Completo
15,72.277,Completo
15,72.0881,Completo
15,72.0303,Completo
15,72.0724,Completo
15,71.9536,Completo
15,72.1266,Completo
15,72.0189,Completo
16,157.878,Completo
16,157.008,Completo
16,156.906,Completo
16,156.738,Completo
16,157.127,Completo
16,156.804,Completo
16,156.788,Completo
16,156.748,Completo
16,157.236,Completo
16,156.788,Completo
16,156.919,Completo
16,156.821,Completo
16,157.125,Completo
16,156.834,Completo
16,156.887,Completo
16,156.98,Completo
16,157.057,Completo
16,156.774,Completo
16,156.778,Completo
16,157.145,Completo
16,156.703,Completo
16,156.76,Completo
16,156.729,Completo
16,157.221,Completo
16,156.81,Completo
16,156.863,Completo
16,156.819,Completo
16,157.25,Completo
16,156.852,Completo
16,156.814,Completo
16,156.744,Completo
16,157.108,Completo
16,156.789,Completo
16,156.841,Completo
16,156.792,Completo
16,157.164,Completo
16,156.773,Completo
16,156.767,Completo
16,156.758,Completo
16,156.824,Completo
17,345.593,Completo
17,344.964,Completo
17,344.794,Completo
17,344.966,Completo
17,344.835,Completo
17,345.173,Completo
17,345.149,Completo
17,344.783,Completo
17,345.118,Completo
17,344.736,Completo
17,345.052,Completo
17,344.7,Completo
17,345.06,Completo
17,345.265,Completo
17,344.832,Completo
17,345.346,Completo
17,344.825,Completo
17,345.729,Completo
17,344.837,Completo
17,345.641,Completo
17,345.229,Completo
17,345.185,Completo
17,345.038,Completo
17,345.125,Completo
17,345.018,Completo
17,344.934,Completo
17,345.124,Completo
17,345.127,Completo
17,344.931,Completo
17,345.156,Completo
17,345.04,Completo
17,345.053,Completo
17,345.139,Completo
17,344.903,Completo
17,344.872,Completo
17,344.859,Completo
17,344.643,Completo
17,344.823,Completo
17,344.743,Completo
17,344.779,Completo
18,743.206,Completo
18,742.185,Completo
18,742.369,Completo
18,741.888,Completo
18,742.867,Completo
18,741.857,Completo
18,742.394,Completo
18,741.957,Completo
18,742.644,Completo
18,742.017,Completo
18,742.254,Completo
18,741.905,Completo
18,743.009,Completo
18,741.784,Completo
18,742.353,Completo
18,741.515,Completo
18,742.044,Completo
18,741.481,Completo
18,742.015,Completo
18,741.727,Completo
18,742.186,Completo
18,741.436,Completo
18,742.102,Completo
18,741.763,Completo
18,742.108,Completo
18,742.357,Completo
18,742.248,Completo
18,741.586,Completo
18,742.157,Completo
18,741.529,Completo
18,742.128,Completo
18,741.471,Completo
18,742.061,Completo
18,741.618,Completo
18,742.135,Completo
18,741.481,Completo
18,742.074,Completo
18,741.674,Completo
18,742.029,Completo
18,741.62,Completo
19,1606.79,Completo
19,1606.56,Completo
19,1608.49,Completo
19,1608.91,Completo
19,1608.23,Completo
19,1609.06,Completo
19,1608.17,Completo
19,1607.99,Completo
19,1607.24,Completo
19,1608.05,Completo
19,1607.27,Completo
19,1608.04,Completo
19,1607.42,Completo
19,1608.02,Completo
19,1607.37,Completo
19,1608.26,Completo
19,1607.34,Completo
19,1608.07,Completo
19,1607.19,Completo
19,1607.97,Completo
19,1607.44,Completo
19,1608.68,Completo
19,1607.73,Completo
19,1608.09,Completo
19,1609.43,Completo
19,1608.34,Completo
19,1608.75,Completo
19,1607.98,Completo
19,1607.53,Completo
19,1608.31,Completo
19,1609.17,Completo
19,1608.39,Completo
19,1607.68,Completo
19,1608.33,Completo
19,1607.46,Completo
19,1608.55,Completo
19,1607.58,Completo
19,1608.12,Completo
19,1607.61,Completo
19,1608,Completo
20,3525.63,Completo
